Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,Geo_PLACESE,Geo_UACP,Geo_VTD,Geo_ZCTA3,Geo_TAZ,Geo_UGA,Geo_PUMA1,SE_A10001_001,SE_A00001_001,SE_A10008_001,SE_A10008_002,SE_A10008_003,SE_A10008_004,SE_A10008_005,SE_A10008_006,SE_A10008_007,SE_A10008_008,SE_A10008_009,PCT_SE_A10008_002,PCT_SE_A10008_003,PCT_SE_A10008_004,PCT_SE_A10008_005,PCT_SE_A10008_006,PCT_SE_A10008_007,PCT_SE_A10008_008,PCT_SE_A10008_009,SE_A10024_001,SE_A10024_002,SE_A10024_003,SE_A10024_004,SE_A10024_005,SE_A10024_006,SE_A10024_007,SE_A10024_008,PCT_SE_A10024_002,PCT_SE_A10024_003,PCT_SE_A10024_004,PCT_SE_A10024_005,PCT_SE_A10024_006,PCT_SE_A10024_007,PCT_SE_A10024_008,SE_A10003_001,SE_A10060_001,SE_A10060_002,SE_A10060_003,PCT_SE_A10060_002,PCT_SE_A10060_003,SE_B10060_001,SE_B10060_002,SE_B10060_003,PCT_SE_B10060_002,PCT_SE_B10060_003,SE_A10044_001,SE_A10044_002,SE_A10044_003,PCT_SE_A10044_002,PCT_SE_A10044_003,SE_A10047_001,SE_A10047_002,SE_A10047_003,SE_A10047_004,PCT_SE_A10047_002,PCT_SE_A10047_003,PCT_SE_A10047_004,SE_A10032_001,SE_A10032_002,SE_A10032_003,SE_A10032_004,SE_A10032_005,SE_A10032_006,SE_A10032_007,SE_A10032_008,SE_A10032_009,SE_A10032_010,SE_A10032_011,SE_A10032_012,PCT_SE_A10032_002,PCT_SE_A10032_003,PCT_SE_A10032_004,PCT_SE_A10032_005,PCT_SE_A10032_006,PCT_SE_A10032_007,PCT_SE_A10032_008,PCT_SE_A10032_009,PCT_SE_A10032_010,PCT_SE_A10032_011,PCT_SE_A10032_012,SE_A10055_001,SE_A10055_002,SE_A10055_003,SE_A10055_004,SE_A10055_005,SE_A10055_006,SE_A10055_007,SE_A10055_008,SE_A10055_009,SE_A10055_010,SE_A10055_011,PCT_SE_A10055_002,PCT_SE_A10055_003,PCT_SE_A10055_004,PCT_SE_A10055_005,PCT_SE_A10055_006,PCT_SE_A10055_007,PCT_SE_A10055_008,PCT_SE_A10055_009,PCT_SE_A10055_010,PCT_SE_A10055_011,SE_A10036_001,SE_A18001_001,SE_A18001_002,SE_A18001_003,SE_A18001_004,SE_A18001_005,SE_A18001_006,SE_A18001_007,SE_A18001_008,SE_A18001_009,PCT_SE_A18001_002,PCT_SE_A18001_003,PCT_SE_A18001_004,PCT_SE_A18001_005,PCT_SE_A18001_006,PCT_SE_A18001_007,PCT_SE_A18001_008,PCT_SE_A18001_009,SE_A18009_001
"ACSSF","pa","140","00","0009125",,,,,"42","101",,,"033102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033102","Census Tract 331.02",,,"Census Tract 331.02, Philadelphia County, Pennsylvania","42101033102","719269","0",,,,,,,,1690,3910,1491,954,572,382,180,202,537,323,214,63.98,38.36,25.62,12.07,13.55,36.02,21.66,14.35,1491,498,353,417,181,28,14,0,33.4,23.68,27.97,12.14,1.88,0.94,0,2.55,1491,750,741,50.3,49.7,750,622,128,82.93,17.07,1690,1491,199,88.22,11.78,199,53,35,111,26.63,17.59,55.78,1690,1220,190,1030,178,27,22,35,66,142,0,0,72.19,11.24,60.95,10.53,1.6,1.3,2.07,3.91,8.4,0,0,1491,0,0,20,11,12,67,359,536,198,288,0,0,1.34,0.74,0.8,4.49,24.08,35.95,13.28,19.32,155600,737,0,13,155,260,173,17,119,0,0,1.76,21.03,35.28,23.47,2.31,16.15,0,961
"ACSSF","pa","140","00","0009126",,,,,"42","101",,,"033200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033200","Census Tract 332",,,"Census Tract 332, Philadelphia County, Pennsylvania","42101033200","842716","0",,,,,,,,1129,3088,1078,683,422,261,87,174,395,172,223,63.36,39.15,24.21,8.07,16.14,36.64,15.96,20.69,1078,231,354,176,145,95,35,42,21.43,32.84,16.33,13.45,8.81,3.25,3.9,2.86,1078,836,242,77.55,22.45,836,521,315,62.32,37.68,1129,1078,51,95.48,4.52,51,51,0,0,100,0,0,1129,988,201,787,84,57,0,0,0,0,0,0,87.51,17.8,69.71,7.44,5.05,0,0,0,0,0,0,1078,0,40,0,2,28,80,155,530,205,38,0,3.71,0,0.19,2.6,7.42,14.38,49.17,19.02,3.53,254400,237,0,0,19,23,37,37,121,0,0,0,8.02,9.7,15.61,15.61,51.05,0,1510
"ACSSF","pa","140","00","0009127",,,,,"42","101",,,"033300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033300","Census Tract 333",,,"Census Tract 333, Philadelphia County, Pennsylvania","42101033300","1073385","0",,,,,,,,1800,3790,1625,817,665,152,35,117,808,369,439,50.28,40.92,9.35,2.15,7.2,49.72,22.71,27.02,1625,718,377,333,145,52,0,0,44.18,23.2,20.49,8.92,3.2,0,0,2,1625,971,654,59.75,40.25,971,773,198,79.61,20.39,1800,1625,175,90.28,9.72,175,70,43,62,40,24.57,35.43,1800,1052,410,642,243,29,102,52,71,251,0,0,58.44,22.78,35.67,13.5,1.61,5.67,2.89,3.94,13.94,0,0,1625,0,13,40,101,180,386,349,458,84,14,0,0.8,2.46,6.22,11.08,23.75,21.48,28.18,5.17,0.86,242600,645,128,64,39,126,135,112,16,25,19.84,9.92,6.05,19.53,20.93,17.36,2.48,3.88,964
"ACSSF","pa","140","00","0009128",,,,,"42","101",,,"033400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033400","Census Tract 334",,,"Census Tract 334, Philadelphia County, Pennsylvania","42101033400","1136240","0",,,,,,,,2186,5676,2107,1227,832,395,100,295,880,554,326,58.23,39.49,18.75,4.75,14,41.77,26.29,15.47,2107,662,677,157,309,183,102,17,31.42,32.13,7.45,14.67,8.69,4.84,0.81,2.57,2107,1210,897,57.43,42.57,1210,712,498,58.84,41.16,2186,2107,79,96.39,3.61,79,32,47,0,40.51,59.49,0,2186,1203,285,918,230,26,0,0,9,710,8,0,55.03,13.04,41.99,10.52,1.19,0,0,0.41,32.48,0.37,0,2107,0,0,9,12,11,328,739,687,123,198,0,0,0.43,0.57,0.52,15.57,35.07,32.61,5.84,9.4,207300,897,15,57,4,407,117,162,135,0,1.67,6.35,0.45,45.37,13.04,18.06,15.05,0,971
"ACSSF","pa","140","00","0009129",,,,,"42","101",,,"033500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033500","Census Tract 335",,,"Census Tract 335, Philadelphia County, Pennsylvania","42101033500","943012","0",,,,,,,,1519,4041,1466,936,628,308,48,260,530,387,143,63.85,42.84,21.01,3.27,17.74,36.15,26.4,9.75,1466,429,392,139,371,62,45,28,29.26,26.74,9.48,25.31,4.23,3.07,1.91,2.74,1466,747,719,50.95,49.05,747,389,358,52.07,47.93,1519,1466,53,96.51,3.49,53,0,0,53,0,0,100,1519,920,167,753,325,24,37,32,172,0,9,0,60.57,10.99,49.57,21.4,1.58,2.44,2.11,11.32,0,0.59,0,1466,0,0,62,0,11,152,538,636,63,4,0,0,4.23,0,0.75,10.37,36.7,43.38,4.3,0.27,201100,719,0,0,66,266,147,45,187,8,0,0,9.18,37,20.45,6.26,26.01,1.11,1047
"ACSSF","pa","140","00","0009130",,,,,"42","101",,,"033600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033600","Census Tract 336",,,"Census Tract 336, Philadelphia County, Pennsylvania","42101033600","1153470","0",,,,,,,,2763,6425,2524,1604,1071,533,77,456,920,504,416,63.55,42.43,21.12,3.05,18.07,36.45,19.97,16.48,2524,706,787,585,275,102,69,0,27.97,31.18,23.18,10.9,4.04,2.73,0,2.54,2524,1214,1310,48.1,51.9,1214,821,393,67.63,32.37,2763,2524,239,91.35,8.65,239,121,0,118,50.63,0,49.37,2763,1385,562,823,594,78,75,81,165,385,0,0,50.13,20.34,29.79,21.5,2.82,2.71,2.93,5.97,13.93,0,0,2524,0,0,0,110,59,287,442,1042,288,296,0,0,0,4.36,2.34,11.37,17.51,41.28,11.41,11.73,201900,1218,0,25,112,483,283,243,72,0,0,2.05,9.2,39.66,23.23,19.95,5.91,0,993
"ACSSF","pa","140","00","0009131",,,,,"42","101",,,"033701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033701","Census Tract 337.01",,,"Census Tract 337.01, Philadelphia County, Pennsylvania","42101033701","971971","0",,,,,,,,2628,7215,2504,1705,1230,475,187,288,799,410,389,68.09,49.12,18.97,7.47,11.5,31.91,16.37,15.54,2504,712,419,385,703,192,62,31,28.43,16.73,15.38,28.08,7.67,2.48,1.24,2.87,2504,928,1576,37.06,62.94,928,612,316,65.95,34.05,2628,2504,124,95.28,4.72,124,83,0,41,66.94,0,33.06,2628,1231,416,815,615,57,71,202,96,356,0,0,46.84,15.83,31.01,23.4,2.17,2.7,7.69,3.65,13.55,0,0,2504,0,0,0,53,90,457,568,1177,100,59,0,0,0,2.12,3.59,18.25,22.68,47,3.99,2.36,217200,1576,218,196,153,175,162,411,242,19,13.83,12.44,9.71,11.1,10.28,26.08,15.36,1.21,1071
"ACSSF","pa","140","00","0009132",,,,,"42","101",,,"033702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033702","Census Tract 337.02",,,"Census Tract 337.02, Philadelphia County, Pennsylvania","42101033702","1057801","0",,,,,,,,1844,4536,1741,1095,843,252,55,197,646,338,308,62.89,48.42,14.47,3.16,11.32,37.11,19.41,17.69,1741,507,603,240,123,160,21,87,29.12,34.64,13.79,7.06,9.19,1.21,5,2.6,1741,1247,494,71.63,28.37,1247,766,481,61.43,38.57,1844,1741,103,94.41,5.59,103,46,0,57,44.66,0,55.34,1844,1455,306,1149,279,58,0,0,52,0,0,0,78.9,16.59,62.31,15.13,3.15,0,0,2.82,0,0,0,1741,0,0,232,62,153,66,427,570,165,66,0,0,13.33,3.56,8.79,3.79,24.53,32.74,9.48,3.79,213800,449,0,0,33,18,241,139,18,0,0,0,7.35,4.01,53.67,30.96,4.01,0,1180
"ACSSF","pa","140","00","0009133",,,,,"42","101",,,"033800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033800","Census Tract 338",,,"Census Tract 338, Philadelphia County, Pennsylvania","42101033800","1400214","0",,,,,,,,2643,6903,2643,1792,1200,592,155,437,851,417,434,67.8,45.4,22.4,5.86,16.53,32.2,15.78,16.42,2643,751,1021,323,285,165,44,54,28.41,38.63,12.22,10.78,6.24,1.66,2.04,2.61,2643,1492,1151,56.45,43.55,1492,1041,451,69.77,30.23,2643,2643,0,100,0,0,0,0,0,,,,2643,1585,321,1264,252,35,225,58,94,382,12,0,59.97,12.15,47.82,9.53,1.32,8.51,2.19,3.56,14.45,0.45,0,2643,0,0,36,431,154,74,627,853,74,394,0,0,1.36,16.31,5.83,2.8,23.72,32.27,2.8,14.91,216500,1051,78,40,11,247,407,194,74,0,7.42,3.81,1.05,23.5,38.73,18.46,7.04,0,1092
"ACSSF","pa","140","00","0009134",,,,,"42","101",,,"033900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101033900","Census Tract 339",,,"Census Tract 339, Philadelphia County, Pennsylvania","42101033900","1140699","0",,,,,,,,1533,2962,1444,639,269,370,37,333,805,303,502,44.25,18.63,25.62,2.56,23.06,55.75,20.98,34.76,1444,725,340,107,219,12,41,0,50.21,23.55,7.41,15.17,0.83,2.84,0,2.05,1444,713,731,49.38,50.62,713,523,190,73.35,26.65,1533,1444,89,94.19,5.81,89,0,0,89,0,0,100,1533,706,322,384,447,0,78,222,20,60,0,0,46.05,21,25.05,29.16,0,5.09,14.48,1.3,3.91,0,0,1444,0,0,23,13,38,63,177,763,174,193,0,0,1.59,0.9,2.63,4.36,12.26,52.84,12.05,13.37,217600,731,88,32,177,117,243,22,52,0,12.04,4.38,24.21,16.01,33.24,3.01,7.11,0,930
"ACSSF","pa","140","00","0009135",,,,,"42","101",,,"034000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034000","Census Tract 340",,,"Census Tract 340, Philadelphia County, Pennsylvania","42101034000","763894","729",,,,,,,,1213,2970,1202,842,692,150,58,92,360,113,247,70.05,57.57,12.48,4.83,7.65,29.95,9.4,20.55,1202,323,433,175,191,71,0,9,26.87,36.02,14.56,15.89,5.91,0,0.75,2.44,1202,1050,152,87.35,12.65,1050,791,259,75.33,24.67,1213,1202,11,99.09,0.91,11,0,11,0,0,100,0,1213,1092,537,555,34,12,0,0,75,0,0,0,90.02,44.27,45.75,2.8,0.99,0,0,6.18,0,0,0,1202,0,29,117,0,0,10,391,497,124,34,0,2.41,9.73,0,0,0.83,32.53,41.35,10.32,2.83,246700,152,0,0,0,72,37,9,34,0,0,0,0,47.37,24.34,5.92,22.37,0,1027
"ACSSF","pa","140","00","0009136",,,,,"42","101",,,"034100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034100","Census Tract 341",,,"Census Tract 341, Philadelphia County, Pennsylvania","42101034100","1338392","0",,,,,,,,2750,5606,2657,1634,1226,408,105,303,1023,660,363,61.5,46.14,15.36,3.95,11.4,38.5,24.84,13.66,2657,931,1038,381,214,93,0,0,35.04,39.07,14.34,8.05,3.5,0,0,2.1,2657,1432,1225,53.9,46.1,1432,1176,256,82.12,17.88,2750,2657,93,96.62,3.38,93,0,0,93,0,0,100,2750,1507,474,1033,467,291,119,123,227,16,0,0,54.8,17.24,37.56,16.98,10.58,4.33,4.47,8.25,0.58,0,0,2657,0,0,30,119,170,386,499,463,330,660,0,0,1.13,4.48,6.4,14.53,18.78,17.43,12.42,24.84,236100,1225,0,16,124,259,760,24,42,0,0,1.31,10.12,21.14,62.04,1.96,3.43,0,1070
"ACSSF","pa","140","00","0009137",,,,,"42","101",,,"034200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034200","Census Tract 342",,,"Census Tract 342, Philadelphia County, Pennsylvania","42101034200","1237805","0",,,,,,,,1859,3706,1738,985,660,325,78,247,753,298,455,56.67,37.97,18.7,4.49,14.21,43.33,17.15,26.18,1738,715,487,407,110,19,0,0,41.14,28.02,23.42,6.33,1.09,0,0,2.03,1738,736,1002,42.35,57.65,736,622,114,84.51,15.49,1859,1738,121,93.49,6.51,121,91,0,30,75.21,0,24.79,1859,836,253,583,364,124,0,12,43,480,0,0,44.97,13.61,31.36,19.58,6.67,0,0.65,2.31,25.82,0,0,1738,0,22,258,114,25,650,534,37,23,75,0,1.27,14.84,6.56,1.44,37.4,30.72,2.13,1.32,4.32,270500,1002,0,0,10,31,369,374,102,116,0,0,1,3.09,36.83,37.33,10.18,11.58,1311
"ACSSF","pa","140","00","0009138",,,,,"42","101",,,"034400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034400","Census Tract 344",,,"Census Tract 344, Philadelphia County, Pennsylvania","42101034400","3419032","13905",,,,,,,,3063,7965,2979,2177,1675,502,93,409,802,538,264,73.08,56.23,16.85,3.12,13.73,26.92,18.06,8.86,2979,527,1303,563,289,153,96,48,17.69,43.74,18.9,9.7,5.14,3.22,1.61,2.59,2979,2685,294,90.13,9.87,2685,1993,692,74.23,25.77,3063,2979,84,97.26,2.74,84,15,0,69,17.86,0,82.14,3063,2688,1527,1161,119,14,0,60,104,78,0,0,87.76,49.85,37.9,3.89,0.46,0,1.96,3.4,2.55,0,0,2979,0,0,52,12,12,462,1345,862,107,127,0,0,1.75,0.4,0.4,15.51,45.15,28.94,3.59,4.26,283300,294,22,0,0,70,177,25,0,0,7.48,0,0,23.81,60.2,8.5,0,0,1078
"ACSSF","pa","140","00","0009139",,,,,"42","101",,,"034501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034501","Census Tract 345.01",,,"Census Tract 345.01, Philadelphia County, Pennsylvania","42101034501","447469","0",,,,,,,,2441,5056,2393,1198,944,254,40,214,1195,512,683,50.06,39.45,10.61,1.67,8.94,49.94,21.4,28.54,2393,1113,465,438,282,84,3,8,46.51,19.43,18.3,11.78,3.51,0.13,0.33,2.11,2393,331,2062,13.83,86.17,331,175,156,52.87,47.13,2441,2393,48,98.03,1.97,48,48,0,0,100,0,0,2441,356,181,175,92,117,15,209,471,1181,0,0,14.58,7.41,7.17,3.77,4.79,0.61,8.56,19.3,48.38,0,0,2393,0,8,143,49,849,585,345,209,32,173,0,0.33,5.98,2.05,35.48,24.45,14.42,8.73,1.34,7.23,294400,2062,146,122,0,338,932,352,147,25,7.08,5.92,0,16.39,45.2,17.07,7.13,1.21,1114
"ACSSF","pa","140","00","0009140",,,,,"42","101",,,"034502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034502","Census Tract 345.02",,,"Census Tract 345.02, Philadelphia County, Pennsylvania","42101034502","1021734","0",,,,,,,,2469,5644,2371,1365,804,561,104,457,1006,563,443,57.57,33.91,23.66,4.39,19.27,42.43,23.75,18.68,2371,887,604,329,377,164,10,0,37.41,25.47,13.88,15.9,6.92,0.42,0,2.38,2371,960,1411,40.49,59.51,960,630,330,65.62,34.38,2469,2371,98,96.03,3.97,98,46,0,52,46.94,0,53.06,2469,826,151,675,398,244,41,487,115,358,0,0,33.45,6.12,27.34,16.12,9.88,1.66,19.72,4.66,14.5,0,0,2371,0,0,66,333,511,452,704,211,36,58,0,0,2.78,14.04,21.55,19.06,29.69,8.9,1.52,2.45,198800,1411,20,27,0,442,461,162,241,58,1.42,1.91,0,31.33,32.67,11.48,17.08,4.11,1117
"ACSSF","pa","140","00","0009141",,,,,"42","101",,,"034600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034600","Census Tract 346",,,"Census Tract 346, Philadelphia County, Pennsylvania","42101034600","1855725","3687",,,,,,,,1345,2573,1279,604,413,191,22,169,675,263,412,47.22,32.29,14.93,1.72,13.21,52.78,20.56,32.21,1279,529,442,166,120,10,12,0,41.36,34.56,12.98,9.38,0.78,0.94,0,2.01,1279,305,974,23.85,76.15,305,193,112,63.28,36.72,1345,1279,66,95.09,4.91,66,23,0,43,34.85,0,65.15,1345,242,129,113,75,210,161,304,49,304,0,0,17.99,9.59,8.4,5.58,15.61,11.97,22.6,3.64,22.6,0,0,1279,0,0,258,169,70,212,250,172,44,104,0,0,20.17,13.21,5.47,16.58,19.55,13.45,3.44,8.13,170600,954,0,28,0,49,455,292,106,24,0,2.94,0,5.14,47.69,30.61,11.11,2.52,1220
"ACSSF","pa","140","00","0009142",,,,,"42","101",,,"034701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034701","Census Tract 347.01",,,"Census Tract 347.01, Philadelphia County, Pennsylvania","42101034701","1148286","57",,,,,,,,2855,7156,2855,1671,1147,524,154,370,1184,677,507,58.53,40.18,18.35,5.39,12.96,41.47,23.71,17.76,2855,1019,760,468,285,185,64,74,35.69,26.62,16.39,9.98,6.48,2.24,2.59,2.5,2855,1943,912,68.06,31.94,1943,1379,564,70.97,29.03,2855,2855,0,100,0,0,0,0,0,,,,2855,2155,96,2059,77,26,263,173,93,68,0,0,75.48,3.36,72.12,2.7,0.91,9.21,6.06,3.26,2.38,0,0,2855,0,0,16,128,0,393,680,1491,91,56,0,0,0.56,4.48,0,13.77,23.82,52.22,3.19,1.96,230400,896,0,20,154,176,156,194,89,107,0,2.23,17.19,19.64,17.41,21.65,9.93,11.94,1157
"ACSSF","pa","140","00","0009143",,,,,"42","101",,,"034702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034702","Census Tract 347.02",,,"Census Tract 347.02, Philadelphia County, Pennsylvania","42101034702","1032346","0",,,,,,,,1420,3551,1386,976,846,130,26,104,410,165,245,70.42,61.04,9.38,1.88,7.5,29.58,11.9,17.68,1386,353,443,278,170,118,0,24,25.47,31.96,20.06,12.27,8.51,0,1.73,2.55,1386,1212,174,87.45,12.55,1212,1012,200,83.5,16.5,1420,1386,34,97.61,2.39,34,0,4,30,0,11.76,88.24,1420,1307,379,928,0,0,0,0,41,72,0,0,92.04,26.69,65.35,0,0,0,0,2.89,5.07,0,0,1386,0,0,9,53,22,165,313,698,85,41,0,0,0.65,3.82,1.59,11.9,22.58,50.36,6.13,2.96,238300,174,0,0,0,32,81,10,51,0,0,0,0,18.39,46.55,5.75,29.31,0,1170
"ACSSF","pa","140","00","0009144",,,,,"42","101",,,"034801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034801","Census Tract 348.01",,,"Census Tract 348.01, Philadelphia County, Pennsylvania","42101034801","1385962","5188",,,,,,,,2116,4811,2106,1319,816,503,161,342,787,321,466,62.63,38.75,23.88,7.64,16.24,37.37,15.24,22.13,2106,609,791,320,256,114,16,0,28.92,37.56,15.19,12.16,5.41,0.76,0,2.27,2106,1111,995,52.75,47.25,1111,903,208,81.28,18.72,2116,2106,10,99.53,0.47,10,10,0,0,100,0,0,2116,1656,70,1586,289,135,0,12,0,13,11,0,78.26,3.31,74.95,13.66,6.38,0,0.57,0,0.61,0.52,0,2106,0,0,6,46,15,172,225,645,906,91,0,0,0.28,2.18,0.71,8.17,10.68,30.63,43.02,4.32,175000,975,0,565,108,164,68,0,70,0,0,57.95,11.08,16.82,6.97,0,7.18,0,579
"ACSSF","pa","140","00","0009145",,,,,"42","101",,,"034802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034802","Census Tract 348.02",,,"Census Tract 348.02, Philadelphia County, Pennsylvania","42101034802","1232182","8015",,,,,,,,2493,5675,2309,1466,947,519,43,476,843,388,455,63.49,41.01,22.48,1.86,20.61,36.51,16.8,19.71,2309,825,406,466,481,59,51,21,35.73,17.58,20.18,20.83,2.56,2.21,0.91,2.45,2309,1271,1038,55.05,44.95,1271,1104,167,86.86,13.14,2493,2309,184,92.62,7.38,184,0,0,184,0,0,100,2493,1536,1012,524,245,155,138,173,103,143,0,0,61.61,40.59,21.02,9.83,6.22,5.54,6.94,4.13,5.74,0,0,2309,0,0,148,0,46,547,269,1020,152,127,0,0,6.41,0,1.99,23.69,11.65,44.17,6.58,5.5,237600,998,19,22,155,198,268,268,68,0,1.9,2.2,15.53,19.84,26.85,26.85,6.81,0,1098
"ACSSF","pa","140","00","0009146",,,,,"42","101",,,"034803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034803","Census Tract 348.03",,,"Census Tract 348.03, Philadelphia County, Pennsylvania","42101034803","1271528","8028",,,,,,,,1748,3859,1642,1048,772,276,38,238,594,223,371,63.82,47.02,16.81,2.31,14.49,36.18,13.58,22.59,1642,545,486,317,187,63,12,32,33.19,29.6,19.31,11.39,3.84,0.73,1.95,2.34,1642,1363,279,83.01,16.99,1363,1191,172,87.38,12.62,1748,1642,106,93.94,6.06,106,96,0,10,90.57,0,9.43,1748,1275,146,1129,270,49,39,0,82,24,9,0,72.94,8.35,64.59,15.45,2.8,2.23,0,4.69,1.37,0.51,0,1642,0,106,0,41,11,12,530,817,7,118,0,6.46,0,2.5,0.67,0.73,32.28,49.76,0.43,7.19,223700,279,0,0,69,10,118,59,23,0,0,0,24.73,3.58,42.29,21.15,8.24,0,1128
"ACSSF","pa","140","00","0009147",,,,,"42","101",,,"034900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101034900","Census Tract 349",,,"Census Tract 349, Philadelphia County, Pennsylvania","42101034900","1944025","8263",,,,,,,,2359,5629,2245,1323,756,567,70,497,922,396,526,58.93,33.67,25.26,3.12,22.14,41.07,17.64,23.43,2245,788,644,319,314,104,76,0,35.1,28.69,14.21,13.99,4.63,3.39,0,2.5,2245,1523,722,67.84,32.16,1523,905,618,59.42,40.58,2359,2245,114,95.17,4.83,114,72,0,42,63.16,0,36.84,2359,1580,108,1472,353,44,142,111,78,51,0,0,66.98,4.58,62.4,14.96,1.87,6.02,4.71,3.31,2.16,0,0,2245,0,0,0,85,79,209,923,546,321,82,0,0,0,3.79,3.52,9.31,41.11,24.32,14.3,3.65,150900,722,57,41,124,259,230,11,0,0,7.89,5.68,17.17,35.87,31.86,1.52,0,0,923
"ACSSF","pa","140","00","0009148",,,,,"42","101",,,"035100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035100","Census Tract 351",,,"Census Tract 351, Philadelphia County, Pennsylvania","42101035100","997445","666022",,,,,,,,2241,3856,2045,956,702,254,70,184,1089,342,747,46.75,34.33,12.42,3.42,9,53.25,16.72,36.53,2045,1001,698,169,127,50,0,0,48.95,34.13,8.26,6.21,2.44,0,0,1.83,2045,1355,690,66.26,33.74,1355,1216,139,89.74,10.26,2241,2045,196,91.25,8.75,196,47,0,149,23.98,0,76.02,2241,813,554,259,172,154,296,598,74,134,0,0,36.28,24.72,11.56,7.68,6.87,13.21,26.68,3.3,5.98,0,0,2045,0,20,104,105,395,934,187,76,49,175,0,0.98,5.09,5.13,19.32,45.67,9.14,3.72,2.4,8.56,180900,690,0,7,0,0,116,284,283,0,0,1.01,0,0,16.81,41.16,41.01,0,1445
"ACSSF","pa","140","00","0009149",,,,,"42","101",,,"035200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035200","Census Tract 352",,,"Census Tract 352, Philadelphia County, Pennsylvania","42101035200","1850925","14613",,,,,,,,2275,4934,2194,1169,883,286,67,219,1025,552,473,53.28,40.25,13.04,3.05,9.98,46.72,25.16,21.56,2194,959,552,355,214,84,9,21,43.71,25.16,16.18,9.75,3.83,0.41,0.96,2.15,2194,1920,274,87.51,12.49,1920,1642,278,85.52,14.48,2275,2194,81,96.44,3.56,81,0,0,81,0,0,100,2275,1658,1193,465,384,0,0,0,11,222,0,0,72.88,52.44,20.44,16.88,0,0,0,0.48,9.76,0,0,2194,0,22,39,242,185,587,372,434,105,208,0,1,1.78,11.03,8.43,26.75,16.96,19.78,4.79,9.48,256700,263,0,8,0,26,166,63,0,0,0,3.04,0,9.89,63.12,23.95,0,0,1147
"ACSSF","pa","140","00","0009150",,,,,"42","101",,,"035301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US42101035301","Census Tract 353.01",,,"Census Tract 353.01, Philadelphia County, Pennsylvania","42101035301","1398722","13466",,,,,,,,2194,5419,2105,1521,1058,463,201,262,584,250,334,72.26,50.26,22,9.55,12.45,27.74,11.88,15.87,2105,491,574,584,289,87,80,0,23.33,27.27,27.74,13.73,4.13,3.8,0,2.57,2105,1496,609,71.07,28.93,1496,1212,284,81.02,18.98,2194,2105,89,95.94,4.06,89,0,0,89,0,0,100,2194,1826,32,1794,197,37,77,25,0,32,0,0,83.23,1.46,81.77,8.98,1.69,3.51,1.14,0,1.46,0,0,2105,0,0,6,95,252,402,1137,163,34,16,0,0,0.29,4.51,11.97,19.1,54.01,7.74,1.62,0.76,221000,581,0,0,0,47,168,78,282,6,0,0,0,8.09,28.92,13.43,48.54,1.03,1492
